StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 11:44,5/25/21 11:47,IP Address,171.61.231.255,100,216,TRUE,5/25/21 11:47,R_1rdeTKZSmyTH3r7,,,,,12.89959717,80.22088623,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,35 - 44,"$70,000 - $79,999",4 year degree,Asian,Republican,Moderately involved,I don't know,6 yeard,I don't know,Trans-Pacific Partnership
5/25/21 11:42,5/25/21 11:47,IP Address,76.107.22.101,100,292,TRUE,5/25/21 11:47,R_RlSmHsY3f2GHNTj,,,,,35.1566925,-89.92739868,anonymous,EN,,,,Yes,,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,65 - 74,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,Democrats,6 years,"Boris Johnson, Vladimir Putkin, Emmanuel Macron",Trans Pacific Partnership
5/25/21 11:43,5/25/21 11:47,IP Address,107.174.128.136,100,248,TRUE,5/25/21 11:47,R_phCUm9tOoDgUuzv,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,Yes,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,45 - 54,"$20,000 - $29,999",Some college,White,Democrat,Moderately involved,democrats,6 years,i dont know,i dont know
5/25/21 11:44,5/25/21 11:47,IP Address,73.106.190.76,100,182,TRUE,5/25/21 11:47,R_6hdcxKcC60ey8Bb,,,,,33.91409302,-84.82740021,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,25 - 34,"$20,000 - $29,999",4 year degree,Black or African American,Republican,Moderately involved,2,2,2,2
5/25/21 11:45,5/25/21 11:48,IP Address,128.92.68.98,100,168,TRUE,5/25/21 11:48,R_db9cxFNa3kzjiOR,,,,,34.94459534,-82.2213974,anonymous,EN,,,Yes,,,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Somewhat disagree,25 - 34,"$80,000 - $89,999",4 year degree,White,Independent,Moderately involved,Democrates,6 years,I don't know,Trans Pacific Protection
5/25/21 11:46,5/25/21 11:48,IP Address,157.51.55.93,100,118,TRUE,5/25/21 11:48,R_1E1gg2LKDRRUU16,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,18 - 24,"$20,000 - $29,999",4 year degree,Black or African American,Republican,Highly involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:45,5/25/21 11:48,IP Address,172.88.94.161,100,152,TRUE,5/25/21 11:48,R_3HBwDjYqS3xhVHo,,,,,33.75180054,-117.9931946,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly disagree,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,35 - 44,"$50,000 - $59,999",2 year degree,Asian,Republican,Neutral,Democrat,4 years,I don't know,I don't know
5/25/21 11:42,5/25/21 11:48,IP Address,50.32.98.66,100,330,TRUE,5/25/21 11:48,R_dbCp2tNu3k3YCWZ,,,,,41.1605072,-76.11920166,anonymous,EN,,,,Yes,,,,,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,35 - 44,"$70,000 - $79,999",4 year degree,White,Independent,Neutral,Democrats,6,"Boris Johnson, Angela Merkel, Justin Trudeau",Trans Pacific Partnership
5/25/21 11:45,5/25/21 11:48,IP Address,47.25.4.121,100,143,TRUE,5/25/21 11:48,R_1hWl8hWgmqymt9L,,,,,30.49780273,-92.39060211,anonymous,EN,,Yes,,,,,,,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,45 - 54,"$20,000 - $29,999",Professional degree,Black or African American,Republican,Highly involved,good,good,good,good
5/25/21 11:47,5/25/21 11:48,IP Address,122.183.164.239,100,57,TRUE,5/25/21 11:48,R_1NFeMbSeVcRxbB5,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,Yes,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,25 - 34,"$40,000 - $49,999",Professional degree,White,Democrat,Neutral,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 11:44,5/25/21 11:48,IP Address,24.92.125.170,100,209,TRUE,5/25/21 11:48,R_ePBhro7CdngirC1,,,,,31.02619934,-97.61309814,anonymous,EN,,,,,,,,Yes,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,25 - 34,"$10,000 - $19,999",4 year degree,White,Democrat,Highly involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:44,5/25/21 11:48,IP Address,50.231.89.165,100,227,TRUE,5/25/21 11:48,R_1gjYDSEXBPc4bvd,,,,,33.89830017,-84.58930206,anonymous,EN,,,,,,,Yes,,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$30,000 - $39,999",4 year degree,White,Democrat,Neutral,I don't know.,I don't know.,I don't know.,The Trans-Pacific Partnership.
5/25/21 11:44,5/25/21 11:48,IP Address,108.197.160.239,100,232,TRUE,5/25/21 11:48,R_3iFgZ02s4koThrp,,,,,42.17260742,-88.42310333,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat disagree,25 - 34,"$40,000 - $49,999",Professional degree,Black or African American,Democrat,Neutral,I don't know,"""I don't know",Biden Modi utin,"""I don't know"
5/25/21 11:46,5/25/21 11:48,IP Address,24.252.138.112,100,132,TRUE,5/25/21 11:48,R_5hclIyNkKhQjEQN,,,,,37.27009583,-79.95860291,anonymous,EN,,,,,,,,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,18 - 24,"$20,000 - $29,999",4 year degree,White,Democrat,Neutral,I don't know,I don't know,I don't know,I don't know
5/25/21 11:45,5/25/21 11:48,IP Address,71.127.48.232,100,154,TRUE,5/25/21 11:48,R_3MrjwJiQjZXF2zR,,,,,38.62730408,-76.98590088,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$20,000 - $29,999",4 year degree,Black or African American,Democrat,Not involved at all,democrfats,6 years,I don't know,I don't know
5/25/21 11:46,5/25/21 11:48,IP Address,212.162.148.30,100,106,TRUE,5/25/21 11:48,R_1mw5TGiv6OYydL8,,,,,41.87770081,-87.63760376,anonymous,EN,,,,Yes,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,DEMOCRATES,6 YEARS,I don't know,I don't know
5/25/21 11:43,5/25/21 11:48,IP Address,73.9.190.97,100,294,TRUE,5/25/21 11:48,R_2PnuRLhIyQ8vNQx,,,,,39.83039856,-89.64980316,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,35 - 44,"$20,000 - $29,999",Professional degree,Black or African American,Democrat,Highly involved,I don't know.,I don't know.,"joe biden,modi, puthin",I don't know
5/25/21 11:46,5/25/21 11:48,IP Address,157.51.183.218,100,126,TRUE,5/25/21 11:48,R_1rfeWVO8rJYQ3MW,,,,,12.89959717,80.22088623,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,18 - 24,"Less than $10,000",2 year degree,White,Republican,Highly involved,i don't know,i don't know,i don't know,i don't know
5/25/21 11:43,5/25/21 11:48,IP Address,154.13.48.43,100,283,TRUE,5/25/21 11:48,R_z23sQ5wvJjzsN45,,,,,37.75100708,-97.8219986,anonymous,EN,Yes,,,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,55 - 64,"Less than $10,000",Some college,White,Republican,Neutral,democrats,6 year,i don't know,i don't know
5/25/21 11:44,5/25/21 11:48,IP Address,97.101.246.73,100,253,TRUE,5/25/21 11:48,R_3D0jC9AtZx7wCTZ,,,,,28.49319458,-81.28780365,anonymous,EN,Yes,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Republican,Neutral,democrats,six years,"albania.afghnistan,algeria",trans pacific partnership
5/25/21 11:44,5/25/21 11:48,IP Address,171.61.229.234,100,259,TRUE,5/25/21 11:48,R_a3Q7TAcK5HOCuFX,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,,,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,"The United States House of Representatives is the lower house of the United States Congress, with the Senate being the upper house.",A senator's term of office is six years and approximately one-third of the total membership of the Senate is elected every two years. ,From our list of the most powerful people in the world. ... South Korean President Park Geun-hye is the first female leader of her country ,"The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
